id,state,task_type,priority,created_age_days,disposition,target_lane,target_state,reason
00946895-b594-4740-8e9f-884d3e3ea58a,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
315fdaf0-eec9-4bf2-bac7-69f0acc143ff,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
5766506d-8630-44b8-b85c-229d93051449,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
02da6437-8c76-42c5-82df-ed307ce12628,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
810145d0-5aeb-4a8f-9830-b0bdaadac57f,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
125751de-4019-4138-8f08-9cdb6733e9d3,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
3df5d260-bc78-4503-a517-0aaf63de797e,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
f990754c-57b2-4be5-b6c3-c0e34c2b7dc2,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
c24879e3-75d8-4ef5-8d1a-57b64cd0f2c8,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
f6029c79-fbcd-4134-a9b8-5c286a6642a9,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
5a6e93c2-8200-4982-83e5-1d59b8a3a149,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
9a7db6ac-3117-4e68-a53f-ea0aa36dea1d,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
4a5c9ed6-20b8-47e3-91d3-1aa4e51d4385,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
a2c5e7eb-62d3-41f1-8754-b3ffcab3a7c3,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
f8763caf-f44f-4236-b452-10d1598ae802,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
4283ca39-d208-4e4a-9d81-aa220041afad,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
c060d896-0a00-4427-999f-6dd0df8f921c,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
897e7e91-f25a-4dc7-9e35-fd2b47a9869e,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
effa9bc8-c211-4488-8bd7-a22bcaf645cd,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
2f463fcc-2053-4cc5-8961-00b54db83ebd,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
b46d62d8-cb34-42fb-8ad8-89bfbb39c4fd,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
0f0a86ae-ae36-4f5b-9dfa-9757ad2cb30d,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
9a44b91f-4ae7-4a8a-9720-cb719df60f58,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
2c0f932b-668c-4c3c-96ec-53a5fb8cdcbc,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
d7c64749-a03c-47f8-a555-65269977ca33,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
47cbab28-c904-4fac-a2e7-f96fef54f17f,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
5adea48e-d98a-461d-ba2b-6613fecc13f2,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
1c2c6857-fa10-492e-a4c4-af4bbcdc71a8,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
8eaf03bd-5b44-4fae-9435-c0e6077154bd,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
749f4524-e8c9-4afd-8455-eeca6f6839f8,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
d09334f9-d869-41eb-aa26-1f99ca45d346,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
ab03acbe-5428-45e0-ad87-876f07591e73,TODO,build_ea,10,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
6550a1f8-cb6b-4b6b-b04b-f06be41603d1,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
15d9681a-5f85-40ad-8a0d-00f3c5fbba76,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
3c27df92-4d2c-4b51-9e5b-a2d63c4db340,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
ba175427-ff12-42bf-8790-c6e997a0673f,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
997906f8-9eec-4693-9193-74c6597715ca,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
6e233c53-cfdf-47fe-8ddb-670346af46e4,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
b58bf851-b287-4772-b732-9f5d82352ac2,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
2cdbbe4e-095e-4f53-89a2-243ecc4ae615,TODO,build_ea,10,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
aca126f7-1caf-4769-828a-129b2e315d4a,TODO,build_ea,10,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
4382291e-4a39-4eda-a38d-745805885817,TODO,build_ea,10,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
0568432f-2e9e-4ebc-9a91-808eac072508,TODO,build_ea,10,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
c214fe96-6101-46e0-98cc-30daa4ea8d03,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
4063b233-b1a9-46e4-a220-2d18c5cb0343,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
9c481197-288f-4c07-9714-637ecc8bd624,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
14d9adac-7680-4a0f-8a19-80dbd1019d48,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
a7124029-0e45-4137-be9e-49e31f685b6a,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
72766d7b-3942-40df-b864-b5d341ec15c1,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
eb06fcee-67c4-4b6a-a499-5be44cabc93c,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
e4ad0c0c-01b8-4fd2-99b2-98922c9df54b,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
31cb89f3-2190-4653-b2b4-8a4dbd86bac7,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
4b0bd563-9542-4ac7-b942-3e3845e66f3d,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
912be76d-68dc-4852-88fc-e7c80b04c03b,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
afeb2af8-f725-4dbe-b15a-47c3e19d2ffd,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
ef5aad39-d138-46d1-9227-d9765d5baaa8,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
f08a89c4-e47d-492a-8645-247593c2c046,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
7b3784ed-633a-45c9-9762-707630923a80,TODO,build_ea,10,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
52ee2c30-429a-4eed-b0e5-b00379fcd0f0,TODO,build_ea,10,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
2189218c-3a65-4ca3-baba-5d63d0401d25,TODO,build_ea,10,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
7c217c65-79f8-47cf-85d1-9dc464460a0b,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
7b77b2b6-50e4-4c3e-a846-51fc0db5bcf1,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
973e3dce-3504-408a-8c8e-89de1eab6366,TODO,build_ea,10,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
3f4980fb-90b5-49c2-9b22-fc2938b43efb,TODO,build_ea,10,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
8ff4de4c-7e6e-4a65-ad2f-7a8bf5788c68,TODO,build_ea,10,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
1f7c24c5-553a-4469-b6b7-7a507200841d,TODO,build_ea,10,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
f0dd1187-ac39-4a61-8e38-77b26f600d71,TODO,build_ea,10,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
9e8fd51d-5c94-41a4-baa3-a36c62cbb62b,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
d00d7571-74f4-45ea-b652-57fa439f7bd9,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
04f349cc-020f-4180-933b-c665a782439f,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
9285cf7d-9331-4af7-8033-171b4660b36e,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
29c5ec88-5f35-4fc0-9fab-78dc5f00ee80,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
b454e005-2d3f-4a6d-8239-5fbd58c47bec,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
71af1255-bcb1-4ccd-a4bb-aa8578257e0d,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
1017e601-92b0-4c72-a1f5-b5e0531416cf,TODO,build_ea,10,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
b994c320-b03a-423d-ab94-fb69b90a38f0,TODO,build_ea,10,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
bb6235da-2157-418f-ab00-7e0c3be0d6e2,TODO,build_ea,10,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
0330fade-59e5-4c59-ab04-03500b2fb85a,TODO,build_ea,10,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
afed7b7c-0259-4256-acad-f22224babdab,TODO,build_ea,10,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
c0bb9235-3d6e-4d0f-a688-e8276b939e47,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
5371ab7c-d88f-4452-a3c3-a338edcb5d28,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
d82200c3-e4bc-429b-8be1-d20c0f6b5a21,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
0bf5bbf0-59b6-4f88-b50d-de609d881642,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
7bc95960-7134-4d02-88c2-87ce2cb8761c,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
67488097-51f8-4a90-a7d5-0ca254d89b15,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
8a0f2cf4-afe3-4e13-80c8-9f39929de4f0,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
cc4549cc-1955-47fb-9801-78d2aad3f77b,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
1b490cf7-9172-410b-8e5b-07b24c0cb517,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
ffdbf22e-3ec4-4027-88d5-5a6e4ba6c1c7,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
5de38382-e3f2-4179-b63b-6f60222bccc3,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
e7fdd25e-d16c-44d3-bcbe-c22756021747,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
c3f03e05-3064-4a1e-93ff-097150115ffe,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
d573fb90-49fa-4f73-87a5-4f01d0254002,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
9fd339d0-9e37-40a2-8da6-2b18e20c899d,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
cadbb75f-8566-4326-92c6-912cae4b0da6,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
568405c9-6c59-464d-ba22-b3e9512a638e,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
2dc0025a-7b2d-472c-ac65-58c806c5a768,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
9ca8f81d-782e-495f-97f0-8f205dbd45fc,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
d820be5a-675c-411f-b761-6c09aad2b811,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
b3706cb0-1e2f-403c-a3a9-ffc9e87e6835,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
ce7ef250-d7c0-418a-aa51-fff4f7a8136e,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
a944cf09-4a86-43b5-90b5-1d6fc5108ae6,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
499eaa2a-1f7a-47d2-b6df-a52d4d2999dc,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
970379cc-27ef-4f71-a07e-5421e45171ef,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
de7917ef-268a-4b01-90a4-c77cf4e04b9e,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
3386130d-8fec-49ff-bf2c-c238d8807121,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
39477905-5cfe-43eb-bebf-3ad5ba8d10b3,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
d2b4cd24-ae0d-4cbb-92fb-a8ffcf328003,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
6bfd24a6-b1ac-47a0-a767-1053d07e81b8,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
c71f308a-76be-456f-8ae7-a5d7c3abc4e0,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
c10c1e2c-6932-4db8-afdd-40907ea34246,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
36e5bbfa-6698-4644-8fe3-60aa9f7052cc,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
f24b54a3-ca2e-4cfd-8ae8-3b23712ff20d,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
7f5be227-52c7-4a57-a68a-a1ca31ffbd01,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
528d9db8-5f15-4c26-81bf-887a4b6deb17,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
cf579137-6e4e-4044-a2c1-fb0a4dfa84bb,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
037f7a25-4931-4fe9-a5f5-1eef6bacd073,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
2321b9ed-3a30-4690-a15a-babe2188ae6f,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
9afcf2a0-2f75-46d5-9707-8a42834eda67,TODO,build_ea,30,67,PARK,,BLOCKED,"legacy_build_backlog_pre_CBE: volume-era build (age>30d, prio<50); CBE trigger is a qualified pool, not build volume -> OWNER cohort decision"
