utc_iso,is_us_dst,offset_hours,broker_time_iso
2024-11-03T06:39:00Z,0,2,2024-11-03T08:39:00
2024-11-03T06:40:00Z,0,2,2024-11-03T08:40:00
2024-11-03T06:41:00Z,0,2,2024-11-03T08:41:00
2024-11-03T06:42:00Z,0,2,2024-11-03T08:42:00
2024-11-03T06:43:00Z,0,2,2024-11-03T08:43:00
2024-11-03T06:44:00Z,0,2,2024-11-03T08:44:00
2024-11-03T06:45:00Z,0,2,2024-11-03T08:45:00
2024-11-03T06:46:00Z,0,2,2024-11-03T08:46:00
2024-11-03T06:47:00Z,0,2,2024-11-03T08:47:00
2024-11-03T06:48:00Z,0,2,2024-11-03T08:48:00
2024-11-03T06:49:00Z,0,2,2024-11-03T08:49:00
2024-11-03T06:50:00Z,0,2,2024-11-03T08:50:00
2024-11-03T06:51:00Z,0,2,2024-11-03T08:51:00
2024-11-03T06:52:00Z,0,2,2024-11-03T08:52:00
2024-11-03T06:53:00Z,0,2,2024-11-03T08:53:00
2024-11-03T06:54:00Z,0,2,2024-11-03T08:54:00
2024-11-03T06:55:00Z,0,2,2024-11-03T08:55:00
2024-11-03T06:56:00Z,0,2,2024-11-03T08:56:00
2024-11-03T06:57:00Z,0,2,2024-11-03T08:57:00
2024-11-03T06:58:00Z,0,2,2024-11-03T08:58:00
2024-11-03T06:59:00Z,0,2,2024-11-03T08:59:00
2024-11-03T07:00:00Z,0,2,2024-11-03T09:00:00
2024-11-03T07:01:00Z,0,2,2024-11-03T09:01:00
2024-11-03T07:02:00Z,0,2,2024-11-03T09:02:00
2024-11-03T07:03:00Z,0,2,2024-11-03T09:03:00
2024-11-03T07:04:00Z,0,2,2024-11-03T09:04:00
2024-11-03T07:05:00Z,0,2,2024-11-03T09:05:00
2024-11-03T07:06:00Z,0,2,2024-11-03T09:06:00
2024-11-03T07:07:00Z,0,2,2024-11-03T09:07:00
2024-11-03T07:08:00Z,0,2,2024-11-03T09:08:00
2024-11-03T07:09:00Z,0,2,2024-11-03T09:09:00
2024-11-03T07:10:00Z,0,2,2024-11-03T09:10:00
2024-11-03T07:11:00Z,0,2,2024-11-03T09:11:00
2024-11-03T07:12:00Z,0,2,2024-11-03T09:12:00
2024-11-03T07:13:00Z,0,2,2024-11-03T09:13:00
2024-11-03T07:14:00Z,0,2,2024-11-03T09:14:00
2024-11-03T07:15:00Z,0,2,2024-11-03T09:15:00
2024-11-03T07:16:00Z,0,2,2024-11-03T09:16:00
2024-11-03T07:17:00Z,0,2,2024-11-03T09:17:00
2024-11-03T07:18:00Z,0,2,2024-11-03T09:18:00
2024-11-03T07:19:00Z,0,2,2024-11-03T09:19:00
2024-11-03T07:20:00Z,0,2,2024-11-03T09:20:00
2024-11-03T07:21:00Z,0,2,2024-11-03T09:21:00
2024-11-03T07:22:00Z,0,2,2024-11-03T09:22:00
2024-11-03T07:23:00Z,0,2,2024-11-03T09:23:00
2024-11-03T07:24:00Z,0,2,2024-11-03T09:24:00
2024-11-03T07:25:00Z,0,2,2024-11-03T09:25:00
2024-11-03T07:26:00Z,0,2,2024-11-03T09:26:00
2024-11-03T07:27:00Z,0,2,2024-11-03T09:27:00
2024-11-03T07:28:00Z,0,2,2024-11-03T09:28:00
2024-11-03T07:29:00Z,0,2,2024-11-03T09:29:00
2024-11-03T07:30:00Z,0,2,2024-11-03T09:30:00
2024-11-03T07:31:00Z,0,2,2024-11-03T09:31:00
2024-11-03T07:32:00Z,0,2,2024-11-03T09:32:00
2024-11-03T07:33:00Z,0,2,2024-11-03T09:33:00
2024-11-03T07:34:00Z,0,2,2024-11-03T09:34:00
2024-11-03T07:35:00Z,0,2,2024-11-03T09:35:00
2024-11-03T07:36:00Z,0,2,2024-11-03T09:36:00
2024-11-03T07:37:00Z,0,2,2024-11-03T09:37:00
2024-11-03T07:38:00Z,0,2,2024-11-03T09:38:00
2024-11-03T07:39:00Z,0,2,2024-11-03T09:39:00
2024-11-03T07:40:00Z,0,2,2024-11-03T09:40:00
2024-11-03T07:41:00Z,0,2,2024-11-03T09:41:00
2024-11-03T07:42:00Z,0,2,2024-11-03T09:42:00
2024-11-03T07:43:00Z,0,2,2024-11-03T09:43:00
2024-11-03T07:44:00Z,0,2,2024-11-03T09:44:00
2024-11-03T07:45:00Z,0,2,2024-11-03T09:45:00
2024-11-03T07:46:00Z,0,2,2024-11-03T09:46:00
2024-11-03T07:47:00Z,0,2,2024-11-03T09:47:00
2024-11-03T07:48:00Z,0,2,2024-11-03T09:48:00
2024-11-03T07:49:00Z,0,2,2024-11-03T09:49:00
2024-11-03T07:50:00Z,0,2,2024-11-03T09:50:00
2024-11-03T07:51:00Z,0,2,2024-11-03T09:51:00
2024-11-03T07:52:00Z,0,2,2024-11-03T09:52:00
2024-11-03T07:53:00Z,0,2,2024-11-03T09:53:00
2024-11-03T07:54:00Z,0,2,2024-11-03T09:54:00
2024-11-03T07:55:00Z,0,2,2024-11-03T09:55:00
2024-11-03T07:56:00Z,0,2,2024-11-03T09:56:00
2024-11-03T07:57:00Z,0,2,2024-11-03T09:57:00
2024-11-03T07:58:00Z,0,2,2024-11-03T09:58:00
2024-11-03T07:59:00Z,0,2,2024-11-03T09:59:00
2024-11-03T08:00:00Z,0,2,2024-11-03T10:00:00
2024-11-03T08:01:00Z,0,2,2024-11-03T10:01:00
2024-11-03T08:02:00Z,0,2,2024-11-03T10:02:00
2024-11-03T08:03:00Z,0,2,2024-11-03T10:03:00
2024-11-03T08:04:00Z,0,2,2024-11-03T10:04:00
2024-11-03T08:05:00Z,0,2,2024-11-03T10:05:00
2024-11-03T08:06:00Z,0,2,2024-11-03T10:06:00
2024-11-03T08:07:00Z,0,2,2024-11-03T10:07:00
2024-11-03T08:08:00Z,0,2,2024-11-03T10:08:00
2024-11-03T08:09:00Z,0,2,2024-11-03T10:09:00
2024-11-03T08:10:00Z,0,2,2024-11-03T10:10:00
2024-11-03T08:11:00Z,0,2,2024-11-03T10:11:00
2024-11-03T08:12:00Z,0,2,2024-11-03T10:12:00
2024-11-03T08:13:00Z,0,2,2024-11-03T10:13:00
2024-11-03T08:14:00Z,0,2,2024-11-03T10:14:00
2024-11-03T08:15:00Z,0,2,2024-11-03T10:15:00
2024-11-03T08:16:00Z,0,2,2024-11-03T10:16:00
2024-11-03T08:17:00Z,0,2,2024-11-03T10:17:00
2024-11-03T08:18:00Z,0,2,2024-11-03T10:18:00
2024-11-03T08:19:00Z,0,2,2024-11-03T10:19:00
2024-11-03T08:20:00Z,0,2,2024-11-03T10:20:00
2024-11-03T08:21:00Z,0,2,2024-11-03T10:21:00
2024-11-03T08:22:00Z,0,2,2024-11-03T10:22:00
2024-11-03T08:23:00Z,0,2,2024-11-03T10:23:00
2024-11-03T08:24:00Z,0,2,2024-11-03T10:24:00
2024-11-03T08:25:00Z,0,2,2024-11-03T10:25:00
2024-11-03T08:26:00Z,0,2,2024-11-03T10:26:00
2024-11-03T08:27:00Z,0,2,2024-11-03T10:27:00
2024-11-03T08:28:00Z,0,2,2024-11-03T10:28:00
2024-11-03T08:29:00Z,0,2,2024-11-03T10:29:00
2024-11-03T08:30:00Z,0,2,2024-11-03T10:30:00
2024-11-03T08:31:00Z,0,2,2024-11-03T10:31:00
2024-11-03T08:32:00Z,0,2,2024-11-03T10:32:00
2024-11-03T08:33:00Z,0,2,2024-11-03T10:33:00
2024-11-03T08:34:00Z,0,2,2024-11-03T10:34:00
2024-11-03T08:35:00Z,0,2,2024-11-03T10:35:00
2024-11-03T08:36:00Z,0,2,2024-11-03T10:36:00
2024-11-03T08:37:00Z,0,2,2024-11-03T10:37:00
2024-11-03T08:38:00Z,0,2,2024-11-03T10:38:00
2024-11-03T08:39:00Z,0,2,2024-11-03T10:39:00
2024-11-03T08:40:00Z,0,2,2024-11-03T10:40:00
2024-11-03T08:41:00Z,0,2,2024-11-03T10:41:00
2024-11-03T08:42:00Z,0,2,2024-11-03T10:42:00
2024-11-03T08:43:00Z,0,2,2024-11-03T10:43:00
2024-11-03T08:44:00Z,0,2,2024-11-03T10:44:00
2024-11-03T08:45:00Z,0,2,2024-11-03T10:45:00
2024-11-03T08:46:00Z,0,2,2024-11-03T10:46:00
2024-11-03T08:47:00Z,0,2,2024-11-03T10:47:00
2024-11-03T08:48:00Z,0,2,2024-11-03T10:48:00
2024-11-03T08:49:00Z,0,2,2024-11-03T10:49:00
2024-11-03T08:50:00Z,0,2,2024-11-03T10:50:00
2024-11-03T08:51:00Z,0,2,2024-11-03T10:51:00
2024-11-03T08:52:00Z,0,2,2024-11-03T10:52:00
2024-11-03T08:53:00Z,0,2,2024-11-03T10:53:00
2024-11-03T08:54:00Z,0,2,2024-11-03T10:54:00
2024-11-03T08:55:00Z,0,2,2024-11-03T10:55:00
2024-11-03T08:56:00Z,0,2,2024-11-03T10:56:00
2024-11-03T08:57:00Z,0,2,2024-11-03T10:57:00
2024-11-03T08:58:00Z,0,2,2024-11-03T10:58:00
2024-11-03T08:59:00Z,0,2,2024-11-03T10:59:00
2024-11-03T09:00:00Z,0,2,2024-11-03T11:00:00
2025-03-09T04:00:00Z,0,2,2025-03-09T06:00:00
2025-03-09T04:01:00Z,0,2,2025-03-09T06:01:00
2025-03-09T04:02:00Z,0,2,2025-03-09T06:02:00
2025-03-09T04:03:00Z,0,2,2025-03-09T06:03:00
2025-03-09T04:04:00Z,0,2,2025-03-09T06:04:00
2025-03-09T04:05:00Z,0,2,2025-03-09T06:05:00
2025-03-09T04:06:00Z,0,2,2025-03-09T06:06:00
2025-03-09T04:07:00Z,0,2,2025-03-09T06:07:00
2025-03-09T04:08:00Z,0,2,2025-03-09T06:08:00
2025-03-09T04:09:00Z,0,2,2025-03-09T06:09:00
2025-03-09T04:10:00Z,0,2,2025-03-09T06:10:00
2025-03-09T04:11:00Z,0,2,2025-03-09T06:11:00
2025-03-09T04:12:00Z,0,2,2025-03-09T06:12:00
2025-03-09T04:13:00Z,0,2,2025-03-09T06:13:00
2025-03-09T04:14:00Z,0,2,2025-03-09T06:14:00
2025-03-09T04:15:00Z,0,2,2025-03-09T06:15:00
2025-03-09T04:16:00Z,0,2,2025-03-09T06:16:00
2025-03-09T04:17:00Z,0,2,2025-03-09T06:17:00
2025-03-09T04:18:00Z,0,2,2025-03-09T06:18:00
2025-03-09T04:19:00Z,0,2,2025-03-09T06:19:00
2025-03-09T04:20:00Z,0,2,2025-03-09T06:20:00
2025-03-09T04:21:00Z,0,2,2025-03-09T06:21:00
2025-03-09T04:22:00Z,0,2,2025-03-09T06:22:00
2025-03-09T04:23:00Z,0,2,2025-03-09T06:23:00
2025-03-09T04:24:00Z,0,2,2025-03-09T06:24:00
2025-03-09T04:25:00Z,0,2,2025-03-09T06:25:00
2025-03-09T04:26:00Z,0,2,2025-03-09T06:26:00
2025-03-09T04:27:00Z,0,2,2025-03-09T06:27:00
2025-03-09T04:28:00Z,0,2,2025-03-09T06:28:00
2025-03-09T04:29:00Z,0,2,2025-03-09T06:29:00
2025-03-09T04:30:00Z,0,2,2025-03-09T06:30:00
2025-03-09T04:31:00Z,0,2,2025-03-09T06:31:00
2025-03-09T04:32:00Z,0,2,2025-03-09T06:32:00
2025-03-09T04:33:00Z,0,2,2025-03-09T06:33:00
2025-03-09T04:34:00Z,0,2,2025-03-09T06:34:00
2025-03-09T04:35:00Z,0,2,2025-03-09T06:35:00
2025-03-09T04:36:00Z,0,2,2025-03-09T06:36:00
2025-03-09T04:37:00Z,0,2,2025-03-09T06:37:00
2025-03-09T04:38:00Z,0,2,2025-03-09T06:38:00
2025-03-09T04:39:00Z,0,2,2025-03-09T06:39:00
2025-03-09T04:40:00Z,0,2,2025-03-09T06:40:00
2025-03-09T04:41:00Z,0,2,2025-03-09T06:41:00
2025-03-09T04:42:00Z,0,2,2025-03-09T06:42:00
2025-03-09T04:43:00Z,0,2,2025-03-09T06:43:00
2025-03-09T04:44:00Z,0,2,2025-03-09T06:44:00
2025-03-09T04:45:00Z,0,2,2025-03-09T06:45:00
2025-03-09T04:46:00Z,0,2,2025-03-09T06:46:00
2025-03-09T04:47:00Z,0,2,2025-03-09T06:47:00
2025-03-09T04:48:00Z,0,2,2025-03-09T06:48:00
2025-03-09T04:49:00Z,0,2,2025-03-09T06:49:00
2025-03-09T04:50:00Z,0,2,2025-03-09T06:50:00
2025-03-09T04:51:00Z,0,2,2025-03-09T06:51:00
2025-03-09T04:52:00Z,0,2,2025-03-09T06:52:00
2025-03-09T04:53:00Z,0,2,2025-03-09T06:53:00
2025-03-09T04:54:00Z,0,2,2025-03-09T06:54:00
2025-03-09T04:55:00Z,0,2,2025-03-09T06:55:00
2025-03-09T04:56:00Z,0,2,2025-03-09T06:56:00
2025-03-09T04:57:00Z,0,2,2025-03-09T06:57:00
2025-03-09T04:58:00Z,0,2,2025-03-09T06:58:00
2025-03-09T04:59:00Z,0,2,2025-03-09T06:59:00
2025-03-09T05:00:00Z,0,2,2025-03-09T07:00:00
2025-03-09T05:01:00Z,0,2,2025-03-09T07:01:00
2025-03-09T05:02:00Z,0,2,2025-03-09T07:02:00
2025-03-09T05:03:00Z,0,2,2025-03-09T07:03:00
2025-03-09T05:04:00Z,0,2,2025-03-09T07:04:00
2025-03-09T05:05:00Z,0,2,2025-03-09T07:05:00
2025-03-09T05:06:00Z,0,2,2025-03-09T07:06:00
2025-03-09T05:07:00Z,0,2,2025-03-09T07:07:00
2025-03-09T05:08:00Z,0,2,2025-03-09T07:08:00
2025-03-09T05:09:00Z,0,2,2025-03-09T07:09:00
2025-03-09T05:10:00Z,0,2,2025-03-09T07:10:00
2025-03-09T05:11:00Z,0,2,2025-03-09T07:11:00
2025-03-09T05:12:00Z,0,2,2025-03-09T07:12:00
2025-03-09T05:13:00Z,0,2,2025-03-09T07:13:00
2025-03-09T05:14:00Z,0,2,2025-03-09T07:14:00
2025-03-09T05:15:00Z,0,2,2025-03-09T07:15:00
2025-03-09T05:16:00Z,0,2,2025-03-09T07:16:00
2025-03-09T05:17:00Z,0,2,2025-03-09T07:17:00
2025-03-09T05:18:00Z,0,2,2025-03-09T07:18:00
2025-03-09T05:19:00Z,0,2,2025-03-09T07:19:00
2025-03-09T05:20:00Z,0,2,2025-03-09T07:20:00
2025-03-09T05:21:00Z,0,2,2025-03-09T07:21:00
2025-03-09T05:22:00Z,0,2,2025-03-09T07:22:00
2025-03-09T05:23:00Z,0,2,2025-03-09T07:23:00
2025-03-09T05:24:00Z,0,2,2025-03-09T07:24:00
2025-03-09T05:25:00Z,0,2,2025-03-09T07:25:00
2025-03-09T05:26:00Z,0,2,2025-03-09T07:26:00
2025-03-09T05:27:00Z,0,2,2025-03-09T07:27:00
2025-03-09T05:28:00Z,0,2,2025-03-09T07:28:00
2025-03-09T05:29:00Z,0,2,2025-03-09T07:29:00
2025-03-09T05:30:00Z,0,2,2025-03-09T07:30:00
2025-03-09T05:31:00Z,0,2,2025-03-09T07:31:00
2025-03-09T05:32:00Z,0,2,2025-03-09T07:32:00
2025-03-09T05:33:00Z,0,2,2025-03-09T07:33:00
2025-03-09T05:34:00Z,0,2,2025-03-09T07:34:00
2025-03-09T05:35:00Z,0,2,2025-03-09T07:35:00
2025-03-09T05:36:00Z,0,2,2025-03-09T07:36:00
2025-03-09T05:37:00Z,0,2,2025-03-09T07:37:00
2025-03-09T05:38:00Z,0,2,2025-03-09T07:38:00
2025-03-09T05:39:00Z,0,2,2025-03-09T07:39:00
2025-03-09T05:40:00Z,0,2,2025-03-09T07:40:00
2025-03-09T05:41:00Z,0,2,2025-03-09T07:41:00
2025-03-09T05:42:00Z,0,2,2025-03-09T07:42:00
2025-03-09T05:43:00Z,0,2,2025-03-09T07:43:00
2025-03-09T05:44:00Z,0,2,2025-03-09T07:44:00
2025-03-09T05:45:00Z,0,2,2025-03-09T07:45:00
2025-03-09T05:46:00Z,0,2,2025-03-09T07:46:00
2025-03-09T05:47:00Z,0,2,2025-03-09T07:47:00
2025-03-09T05:48:00Z,0,2,2025-03-09T07:48:00
2025-03-09T05:49:00Z,0,2,2025-03-09T07:49:00
2025-03-09T05:50:00Z,0,2,2025-03-09T07:50:00
2025-03-09T05:51:00Z,0,2,2025-03-09T07:51:00
2025-03-09T05:52:00Z,0,2,2025-03-09T07:52:00
2025-03-09T05:53:00Z,0,2,2025-03-09T07:53:00
2025-03-09T05:54:00Z,0,2,2025-03-09T07:54:00
2025-03-09T05:55:00Z,0,2,2025-03-09T07:55:00
2025-03-09T05:56:00Z,0,2,2025-03-09T07:56:00
2025-03-09T05:57:00Z,0,2,2025-03-09T07:57:00
2025-03-09T05:58:00Z,0,2,2025-03-09T07:58:00
2025-03-09T05:59:00Z,0,2,2025-03-09T07:59:00
2025-03-09T06:00:00Z,0,2,2025-03-09T08:00:00
2025-03-09T06:01:00Z,0,2,2025-03-09T08:01:00
2025-03-09T06:02:00Z,0,2,2025-03-09T08:02:00
2025-03-09T06:03:00Z,0,2,2025-03-09T08:03:00
2025-03-09T06:04:00Z,0,2,2025-03-09T08:04:00
2025-03-09T06:05:00Z,0,2,2025-03-09T08:05:00
2025-03-09T06:06:00Z,0,2,2025-03-09T08:06:00
2025-03-09T06:07:00Z,0,2,2025-03-09T08:07:00
2025-03-09T06:08:00Z,0,2,2025-03-09T08:08:00
2025-03-09T06:09:00Z,0,2,2025-03-09T08:09:00
2025-03-09T06:10:00Z,0,2,2025-03-09T08:10:00
2025-03-09T06:11:00Z,0,2,2025-03-09T08:11:00
2025-03-09T06:12:00Z,0,2,2025-03-09T08:12:00
2025-03-09T06:13:00Z,0,2,2025-03-09T08:13:00
2025-03-09T06:14:00Z,0,2,2025-03-09T08:14:00
2025-03-09T06:15:00Z,0,2,2025-03-09T08:15:00
2025-03-09T06:16:00Z,0,2,2025-03-09T08:16:00
2025-03-09T06:17:00Z,0,2,2025-03-09T08:17:00
2025-03-09T06:18:00Z,0,2,2025-03-09T08:18:00
2025-03-09T06:19:00Z,0,2,2025-03-09T08:19:00
2025-03-09T06:20:00Z,0,2,2025-03-09T08:20:00
2025-03-09T06:21:00Z,0,2,2025-03-09T08:21:00
2025-03-09T06:22:00Z,0,2,2025-03-09T08:22:00
2025-03-09T06:23:00Z,0,2,2025-03-09T08:23:00
2025-03-09T06:24:00Z,0,2,2025-03-09T08:24:00
2025-03-09T06:25:00Z,0,2,2025-03-09T08:25:00
2025-03-09T06:26:00Z,0,2,2025-03-09T08:26:00
2025-03-09T06:27:00Z,0,2,2025-03-09T08:27:00
2025-03-09T06:28:00Z,0,2,2025-03-09T08:28:00
2025-03-09T06:29:00Z,0,2,2025-03-09T08:29:00
2025-03-09T06:30:00Z,0,2,2025-03-09T08:30:00
2025-03-09T06:31:00Z,0,2,2025-03-09T08:31:00
2025-03-09T06:32:00Z,0,2,2025-03-09T08:32:00
2025-03-09T06:33:00Z,0,2,2025-03-09T08:33:00
2025-03-09T06:34:00Z,0,2,2025-03-09T08:34:00
2025-03-09T06:35:00Z,0,2,2025-03-09T08:35:00
2025-03-09T06:36:00Z,0,2,2025-03-09T08:36:00
2025-03-09T06:37:00Z,0,2,2025-03-09T08:37:00
2025-03-09T06:38:00Z,0,2,2025-03-09T08:38:00
2025-03-09T06:39:00Z,0,2,2025-03-09T08:39:00
2025-03-09T06:40:00Z,0,2,2025-03-09T08:40:00
2025-03-09T06:41:00Z,0,2,2025-03-09T08:41:00
2025-03-09T06:42:00Z,0,2,2025-03-09T08:42:00
2025-03-09T06:43:00Z,0,2,2025-03-09T08:43:00
2025-03-09T06:44:00Z,0,2,2025-03-09T08:44:00
2025-03-09T06:45:00Z,0,2,2025-03-09T08:45:00
2025-03-09T06:46:00Z,0,2,2025-03-09T08:46:00
2025-03-09T06:47:00Z,0,2,2025-03-09T08:47:00
2025-03-09T06:48:00Z,0,2,2025-03-09T08:48:00
2025-03-09T06:49:00Z,0,2,2025-03-09T08:49:00
2025-03-09T06:50:00Z,0,2,2025-03-09T08:50:00
2025-03-09T06:51:00Z,0,2,2025-03-09T08:51:00
2025-03-09T06:52:00Z,0,2,2025-03-09T08:52:00
2025-03-09T06:53:00Z,0,2,2025-03-09T08:53:00
2025-03-09T06:54:00Z,0,2,2025-03-09T08:54:00
2025-03-09T06:55:00Z,0,2,2025-03-09T08:55:00
2025-03-09T06:56:00Z,0,2,2025-03-09T08:56:00
2025-03-09T06:57:00Z,0,2,2025-03-09T08:57:00
2025-03-09T06:58:00Z,0,2,2025-03-09T08:58:00
2025-03-09T06:59:00Z,0,2,2025-03-09T08:59:00
2025-03-09T07:00:00Z,1,3,2025-03-09T10:00:00
2025-03-09T07:01:00Z,1,3,2025-03-09T10:01:00
2025-03-09T07:02:00Z,1,3,2025-03-09T10:02:00
2025-03-09T07:03:00Z,1,3,2025-03-09T10:03:00
2025-03-09T07:04:00Z,1,3,2025-03-09T10:04:00
2025-03-09T07:05:00Z,1,3,2025-03-09T10:05:00
2025-03-09T07:06:00Z,1,3,2025-03-09T10:06:00
2025-03-09T07:07:00Z,1,3,2025-03-09T10:07:00
2025-03-09T07:08:00Z,1,3,2025-03-09T10:08:00
2025-03-09T07:09:00Z,1,3,2025-03-09T10:09:00
2025-03-09T07:10:00Z,1,3,2025-03-09T10:10:00
2025-03-09T07:11:00Z,1,3,2025-03-09T10:11:00
2025-03-09T07:12:00Z,1,3,2025-03-09T10:12:00
2025-03-09T07:13:00Z,1,3,2025-03-09T10:13:00
2025-03-09T07:14:00Z,1,3,2025-03-09T10:14:00
2025-03-09T07:15:00Z,1,3,2025-03-09T10:15:00
2025-03-09T07:16:00Z,1,3,2025-03-09T10:16:00
2025-03-09T07:17:00Z,1,3,2025-03-09T10:17:00
2025-03-09T07:18:00Z,1,3,2025-03-09T10:18:00
2025-03-09T07:19:00Z,1,3,2025-03-09T10:19:00
2025-03-09T07:20:00Z,1,3,2025-03-09T10:20:00
2025-03-09T07:21:00Z,1,3,2025-03-09T10:21:00
2025-03-09T07:22:00Z,1,3,2025-03-09T10:22:00
2025-03-09T07:23:00Z,1,3,2025-03-09T10:23:00
2025-03-09T07:24:00Z,1,3,2025-03-09T10:24:00
2025-03-09T07:25:00Z,1,3,2025-03-09T10:25:00
2025-03-09T07:26:00Z,1,3,2025-03-09T10:26:00
2025-03-09T07:27:00Z,1,3,2025-03-09T10:27:00
2025-03-09T07:28:00Z,1,3,2025-03-09T10:28:00
2025-03-09T07:29:00Z,1,3,2025-03-09T10:29:00
2025-03-09T07:30:00Z,1,3,2025-03-09T10:30:00
2025-03-09T07:31:00Z,1,3,2025-03-09T10:31:00
2025-03-09T07:32:00Z,1,3,2025-03-09T10:32:00
2025-03-09T07:33:00Z,1,3,2025-03-09T10:33:00
2025-03-09T07:34:00Z,1,3,2025-03-09T10:34:00
2025-03-09T07:35:00Z,1,3,2025-03-09T10:35:00
2025-03-09T07:36:00Z,1,3,2025-03-09T10:36:00
2025-03-09T07:37:00Z,1,3,2025-03-09T10:37:00
2025-03-09T07:38:00Z,1,3,2025-03-09T10:38:00
2025-03-09T07:39:00Z,1,3,2025-03-09T10:39:00
2025-03-09T07:40:00Z,1,3,2025-03-09T10:40:00
2025-03-09T07:41:00Z,1,3,2025-03-09T10:41:00
2025-03-09T07:42:00Z,1,3,2025-03-09T10:42:00
2025-03-09T07:43:00Z,1,3,2025-03-09T10:43:00
2025-03-09T07:44:00Z,1,3,2025-03-09T10:44:00
2025-03-09T07:45:00Z,1,3,2025-03-09T10:45:00
2025-03-09T07:46:00Z,1,3,2025-03-09T10:46:00
2025-03-09T07:47:00Z,1,3,2025-03-09T10:47:00
2025-03-09T07:48:00Z,1,3,2025-03-09T10:48:00
2025-03-09T07:49:00Z,1,3,2025-03-09T10:49:00
2025-03-09T07:50:00Z,1,3,2025-03-09T10:50:00
2025-03-09T07:51:00Z,1,3,2025-03-09T10:51:00
2025-03-09T07:52:00Z,1,3,2025-03-09T10:52:00
2025-03-09T07:53:00Z,1,3,2025-03-09T10:53:00
2025-03-09T07:54:00Z,1,3,2025-03-09T10:54:00
2025-03-09T07:55:00Z,1,3,2025-03-09T10:55:00
2025-03-09T07:56:00Z,1,3,2025-03-09T10:56:00
2025-03-09T07:57:00Z,1,3,2025-03-09T10:57:00
2025-03-09T07:58:00Z,1,3,2025-03-09T10:58:00
2025-03-09T07:59:00Z,1,3,2025-03-09T10:59:00
2025-03-09T08:00:00Z,1,3,2025-03-09T11:00:00
2025-03-09T08:01:00Z,1,3,2025-03-09T11:01:00
2025-03-09T08:02:00Z,1,3,2025-03-09T11:02:00
2025-03-09T08:03:00Z,1,3,2025-03-09T11:03:00
2025-03-09T08:04:00Z,1,3,2025-03-09T11:04:00
2025-03-09T08:05:00Z,1,3,2025-03-09T11:05:00
2025-03-09T08:06:00Z,1,3,2025-03-09T11:06:00
2025-03-09T08:07:00Z,1,3,2025-03-09T11:07:00
2025-03-09T08:08:00Z,1,3,2025-03-09T11:08:00
2025-03-09T08:09:00Z,1,3,2025-03-09T11:09:00
2025-03-09T08:10:00Z,1,3,2025-03-09T11:10:00
2025-03-09T08:11:00Z,1,3,2025-03-09T11:11:00
2025-03-09T08:12:00Z,1,3,2025-03-09T11:12:00
2025-03-09T08:13:00Z,1,3,2025-03-09T11:13:00
2025-03-09T08:14:00Z,1,3,2025-03-09T11:14:00
2025-03-09T08:15:00Z,1,3,2025-03-09T11:15:00
2025-03-09T08:16:00Z,1,3,2025-03-09T11:16:00
2025-03-09T08:17:00Z,1,3,2025-03-09T11:17:00
2025-03-09T08:18:00Z,1,3,2025-03-09T11:18:00
2025-03-09T08:19:00Z,1,3,2025-03-09T11:19:00
2025-03-09T08:20:00Z,1,3,2025-03-09T11:20:00
2025-03-09T08:21:00Z,1,3,2025-03-09T11:21:00
2025-03-09T08:22:00Z,1,3,2025-03-09T11:22:00
2025-03-09T08:23:00Z,1,3,2025-03-09T11:23:00
2025-03-09T08:24:00Z,1,3,2025-03-09T11:24:00
2025-03-09T08:25:00Z,1,3,2025-03-09T11:25:00
2025-03-09T08:26:00Z,1,3,2025-03-09T11:26:00
2025-03-09T08:27:00Z,1,3,2025-03-09T11:27:00
2025-03-09T08:28:00Z,1,3,2025-03-09T11:28:00
2025-03-09T08:29:00Z,1,3,2025-03-09T11:29:00
2025-03-09T08:30:00Z,1,3,2025-03-09T11:30:00
2025-03-09T08:31:00Z,1,3,2025-03-09T11:31:00
2025-03-09T08:32:00Z,1,3,2025-03-09T11:32:00
2025-03-09T08:33:00Z,1,3,2025-03-09T11:33:00
2025-03-09T08:34:00Z,1,3,2025-03-09T11:34:00
2025-03-09T08:35:00Z,1,3,2025-03-09T11:35:00
2025-03-09T08:36:00Z,1,3,2025-03-09T11:36:00
2025-03-09T08:37:00Z,1,3,2025-03-09T11:37:00
2025-03-09T08:38:00Z,1,3,2025-03-09T11:38:00
2025-03-09T08:39:00Z,1,3,2025-03-09T11:39:00
2025-03-09T08:40:00Z,1,3,2025-03-09T11:40:00
2025-03-09T08:41:00Z,1,3,2025-03-09T11:41:00
2025-03-09T08:42:00Z,1,3,2025-03-09T11:42:00
2025-03-09T08:43:00Z,1,3,2025-03-09T11:43:00
2025-03-09T08:44:00Z,1,3,2025-03-09T11:44:00
2025-03-09T08:45:00Z,1,3,2025-03-09T11:45:00
2025-03-09T08:46:00Z,1,3,2025-03-09T11:46:00
2025-03-09T08:47:00Z,1,3,2025-03-09T11:47:00
2025-03-09T08:48:00Z,1,3,2025-03-09T11:48:00
2025-03-09T08:49:00Z,1,3,2025-03-09T11:49:00
2025-03-09T08:50:00Z,1,3,2025-03-09T11:50:00
2025-03-09T08:51:00Z,1,3,2025-03-09T11:51:00
2025-03-09T08:52:00Z,1,3,2025-03-09T11:52:00
2025-03-09T08:53:00Z,1,3,2025-03-09T11:53:00
